doc_id,sentence_id,sentence_text
294,294_37,Tempatkan urin pada wadah bersih kemudian celupkan alat tes kehamilan ke dalamnya. 
294,294_38,Hasil positif berupa dua garis merah dan negatif berupa 1 garis merah. 
294,294_39,Pembuahan adalah proses bertemunya sel telur dengan sel sperma. 
294,294_40,Proses ini merupakan awal terjadinya kehamilan. 
294,294_41,Awal percobaan pembuahan terjadi ketika Anda dan pasangan sedang menikmati hubungan seksual. 
294,294_42,Kontraksi lembut pada rahim membantu sperma hidup dalam saluran reproduksi mencapai sel telur. 
294,294_43,Sperma pertama yang bertemu dengan sel telur akan berusaha menembus cangkang sel agar terjadi pembuahan. 
294,294_44,"Umumnya sperma - sperma ini dapat berenang dengan kecepatan 2,5 cm tiap 15 menit. "
294,294_45,Pembuahan harus terjadi dalam waktu 24 jam setelah sel telur dihasilkan. 
294,294_46,"Setelah salah satu sperma berhasil menembus sel telur, sel tersebut berubah bentuk sehingga sperma lain tidak bisa menembus masuk. "
294,294_47,Saat itulah janin terbentuk. 
294,294_48,"Namun jika sperma tidak juga menemukan sel telur untuk dibuahi, mereka dapat tetap bertahan dalam tuba falopi hingga 7 hari setelah hubungan seksual. "
294,294_49,"Jika dalam 7 hari tersebut wanita mengalami ovulasi (masa subur), maka pasangan tersebut akan mendapatkan keturunan. "
294,294_50,"Oleh karena itu kami menyarankan kepada anda untuk memeriksakan diri anda ke dokter spesialis Obstetri dan Gynecologi untuk dilakukan pemeriksaan lebih lanjut berupa wawancara medis, pemeriksaan fisik dan pemeriksaan penunjang untuk mengetahui penyebab dari keluhan yang anda alami saat ini. "
294,294_51,Berikut ini merupakan informasi yang dapat anda pelajari mengenai   Tanda kehamilan Pembuahan Ovulasi. 
294,294_52,"Sekian informasi yang dapat kami sampaikan, semoga informasi ini dapat bermanfaat untuk mengatasi keluhan anda."
295,295_0,"Halo, terima kasih atas pertanyaan yang Anda sampaikan. "
295,295_1,"Sakit mata pada bayi saya kira tidak boleh disepelekan, dan jika tidak membaik, bawa bayi Anda untuk mengunjungi  dokter mata  dan menjalani pemeriksaan lanjutan. "
295,295_2,"Dari penuturan Anda bahwa terdapat kotoran mata, maka setidaknya terdapat keterlibatan peradangan pada selaput lendir mata (konjungtivitis) dengan atau tanpa keterlibatan kornea mata (keratitis). "
295,295_3,"kondisi ini pada bayi dapat disebabkan oleh infeksi virus, bakteri atau bahkan jamur. "
295,295_4,Dengan adanya kondisi yang mendasari seperti ini maka akan sangat logis untuk berfikir bahwa darah tersebut disebabkan karena infeksi tersebut. 
295,295_5,Peradangan / infeksi dapat menyebabkan kelemahan / kerusakan pada jaringan dan membuatnya rapuh dan mudah berdarah. 
295,295_6,"Masalah salep, saya tidak dapat berkomentar, karena tergantung dari isi salep tersebut. "
295,295_7,dan apa penyebab sakit matanya. 
295,295_8,Akan tetapi jika Anda ragu sebaiknya dihentikan saja dan segera bawa anak ke dokter untuk pemeriksaan dan penanganan lebih lanjut. 
295,295_9,sakit mata pada bayi. 
295,295_10,"Demikian yang dapat saya sampaikan, semoga bermanfaat."
296,296_0,Terima kasih Piraaprilia atas pertanyaannya. 
296,296_1,Kehamilan dapat terjadi jika sel telur yang telah matang dibuahi oleh sperma yang sehat. 
296,296_2,"Memang kehamilan mempunyai beberapa tanda dan gejala, namun hal - hal tersebut biasanya tidak langsung terjadi dalam 2 hari. "
296,296_3,Beberapa tanda kehamilan adalah: 1 Terlambat menstruasi. 
296,296_4,2 Payudara lebih sensitif. 
296,296_5,3 Mudah lelah. 
296,296_6,4 Mual. 
296,296_7,5 Lebih sering BAK. 
296,296_8,6 Sensitif terhadap bau - bauan. 
296,296_9,Sebenarnya testpack dapat dilakukan kapan saja ketika Anda sudah terlambat menstruasi. 
296,296_10,"Jika hasilnya negatif, Anda dapat mengulangnya 1 minggu kemudian jika masih belum mendapatkan menstruasi juga. "
296,296_11,Anda dapat membaca artikel terkait: Tanda kehamilan.
297,297_0,"Halo Rhach Permata, terima kasih sudah bertanya di Alodokter. "
297,297_1,Keterlambatan menstruasi memang salah satunya dapat saja disebabkan oleh kehamilan. 
297,297_2,"Keterlambatan haid juga dapat pula diakibatkan oleh berbagai hal, diantaranya: Aktivitas fisik yang terlalu berat / kelelahan. "
297,297_3,Stres yang berlebih. 
297,297_4,Ketidakseimbangan hormonal. 
297,297_5,Menyusui. 
297,297_6,Penggunaan KB. 
297,297_7,Penurunan berat badan yang drastis. 
297,297_8,Obesitas. 
297,297_9,Gangguan hormon tiroid. 
297,297_10,Olahraga berlebihan. 
297,297_11,Pola gizi yang kurang nutrisi. 
297,297_12,Sindrom polikistik ovarii / PCOS. 
297,297_13,Menopause dini dan sebagainya. 
297,297_14,Untuk memastikan keterlambatan menstruasi diakibatkan kehamilan perlu pemeriksaan tes kehamilan menggunakan alat tes kehamilam / testpack yang dijual bebas di apotik. 
297,297_15,"Kemunculan hasil positif (2 strip yang muncul) kemungkinan akurat - walaupun yang muncul hanya samar, namun bila hasil negatif (1 strip) anda perlu mengulangi tes seminggu kemudian untuk memastikan hasilnya. "
297,297_16,Bercak kecokelatan tidak dapat menjadi tanda dari Adanya kehamilan. 
297,297_17,"Setelah terjadinya Haid, akan terjadi masa subur bagi perempuan, dimana ditandai dengan Adanya lendir pada kemaluan (lendir dengan konsistensi lebih cair dengan jumlah lebih banyak), umumnya terjadi pada 12-14 hari sebelum hari pertama haid berikutnya (atau 10-17 hari setelah haid pertama, bila siklus menstruasi Anda 28 hari). "
297,297_18,"Namun pada beberapa kasus dengan mesntruasi yang tidak teratur atau siklus yang panjang maka, hari tersebut dapat bergeser. "
297,297_19,Berikut artikel untuk menghitung  masa subur setelah haid. 
297,297_20,"Untuk mempersiapkan kehamilan, yang tidak kalah penting adalah mempraktikkan pola hidup sehat, antara lain dengan menjaga berat badan ideal, melakukan olahraga teratur, dan mengonsumsi makanan sehat. "
297,297_21,Konsumsi vitamin mengandung asam folat dapat dilakukan sejak merencanakan kehamilan juga. 
297,297_22,"Saat mendekati masa subur, lakukan hubungan seksual secara rutin 2-3 kali per minggu, untuk meningkatkan kemungkinan terjadinya kehamilan. "
297,297_23,"Sekian informasi yang dapat kami sampaikan, semoga bermanfaat."
298,298_0,Halo Sawiyah. 
298,298_1,Menstruasi terlambat tidak selalu disebabkan karena kehamilan. 
298,298_2,Menstruasi terlambat dapat disebabkan oleh beberapa faktor di bawah ini: Stress. 
298,298_3,Penurunan berat badan drastis. 
298,298_4,Obesitas. 
298,298_5,Penggunaan alat kontrasepsi. 
298,298_6,Kehamilan. 
298,298_7,Penyakit kronis. 
298,298_8,Gangguan tiroid. 
298,298_9,"Gangguan sistem reproduksi: sindroma ovarium polikistik, endometriosis. "
298,298_10,Menopause dini. 
298,298_11,"Beberapa tanda kehamilan yang dapat diketahui yaitu:   Tanda tidak pasti hamil: berhentinya siklus menstruasi, mual dan muntah, sering BAK, payudara membesar, kulit hidung, pipi, dahi, puting menghitam, sulit BAB, varises. "
298,298_12,Tanda kemungkinan hamil: hasil testpack positif dan terabanya bagian tubuh janin. 
298,298_13,Tanda pasti hamil: terlihatnya gerakan janin dan denyut jantung janin melalui USG. 
298,298_14,Salah satu cara mendeteksi kehamilan dengan sederhana adalah menggunakan alat testpack. 
298,298_15,Testpack dapat mulai digunakan 8 hari setelah berhubungan. 
298,298_16,"Testpack negatif dapat disebabkan karena anda memang tidak hamil, alat testpack rusak, atau cara penggunaan testpack kurang tepat. "
298,298_17,"Apabila anda telah menggunakan testpack dan hasilnya negatif, anda dapat melakukan testpack ulang 1 minggu kemudian dengan memastikan anda mematuhi cara penggunaan testpack yang tertera di kemasan. "
298,298_18,"Apabila anda terlambat menstruasi 90 hari dan anda tidak hamil, sebaiknya anda berkonsultasi dengan dokter kandungan agar dilakukan pemeriksaan lebih lanjut dan diberikan penanganan yang tepat. "
298,298_19,Berikut informasi yang dapat anda baca untuk menambah wawasan: Tanda - tanda hamil Menstruasi tidak lancar.
299,299_0,"Hai, Terima kasih atas pertanyaannya. "
299,299_1,â€¦ Untuk mengetahui masa subur Anda akan diperlukan data tambahan lain yaitu siklus menstruasi Anda minimal 3 bulan terakhir. 
299,299_2,Kami tidak bisa menginformasikan secara langsung  mengenai masa subur Anda dengan data yang Anda sebut diatas karena kekurangan data informasi yang baik dan komplit. 
299,299_3,"Mengetahui kapan mentruasi Anda akan datang pun akan tergantung dari siklus menstruasi Anda selama ini, karena setiap siklus menstruasi wanita berbeda beda. "
299,299_4,Siklus menstruasi normal akan berulang setiap 23-35 hari dengan periode lama 2-7 hari. 
299,299_5,"Klik artikel di bawah ini untuk lebih jelasnya :  menghitung masa subur setelah haid,  cara mengetahui masa subur,  Topik masa subur. "
299,299_6,"Demikian penjelasan yang dapat kami sampaikan, semoga bermanfaat."
300,300_0,Hai Ishaq... 
300,300_1,Terima kasih atas pertanyaan Anda. 
300,300_2,Sakit pinggang merupakan rasa sakit / nyeri yang muncul pada bagian panggul dan daerah perut di bawah pusar. 
300,300_3,Penyebab Sakit pinggang beberapa diantaranya :   Infeksi Saluran kencing. 
300,300_4,Infeksi pada ginjal. 
300,300_5,Batu ginjal. 
300,300_6,Gangguan / infeksi saluran pencernaan (terutama usus). 
300,300_7,"Gangguan organ reproduksi,   dan lain – lain. "
300,300_8,"Dari penjelasan yang Anda uraikan, kemungkinan besar sakit pinggang yang Anda alami memang berasal dari infeksi saluran kencing. "
300,300_9,Hal ini juga diperkuat dengan hasil laboratorium darah anda (leukosit 10000 ml / dll) yang cenderung merupakan tanda infeksi. 
300,300_10,Akan tetapi kami tetap menyarankan kepada Anda untuk bertemu dengan Dokter Anda kembali agar dilakukan pemeriksaan lebih lanjut sehingga dapat diketahui dengan pasti penyebabnya dan dapat dilakukan penanganan / terapi yang tepat. 
300,300_11,Beberapa Tips yang Anda dapat lakukan untuk mencegah terjadinya ISK :   Minum air putih minimal 2 liter per hari. 
300,300_12,Jangan menahan keinginan BAK. 
300,300_13,Makan makanan yang bergizi agar daya tahan tubuh meningkat. 
300,300_14,Bersihkan dengan baik alat kelamin Anda sesudah BAK   dan lain – lain. 
300,300_15,"Untuk mengatasi sakit pinggang yang saat ini Anda rasakan, meminum obat pereda rasa sakit misalnya. "
300,300_16,Paracetamol sangat kami anjurkan. 
300,300_17,"Artikel yang terkait dengan pertanyaan Anda, klik di  SINI. "
300,300_18,"Demikian penjelasan yang dapat kami sampaikan, semoga bermanfaat."
301,301_0,"Halo, terima kasih atas pertanyaannya. "
301,301_1,"Nyeri di pinggang kanan  disertai warna urin yang kemerahan mungkin menandakan ginjal atau saluran kemih Anda terganggu, misalnya karena radang,  batu,  infeksi, cidera, bahkan suatu keganasan. "
301,301_2,"Di samping itu, bisa jadi juga, keluhan Anda muncul karena pencetus lain, misalnya pre menstrual syndrome, radang panggul, syaraf kejepit, gastroenteritis, keracunan makanan, sindroma iritasi usus, rheumatoid arthritis, miom, endometriosis, apendisitis, efek samping obat, dan sebagainya. "
301,301_3,Tidak selalu keluhan Anda muncul berkaitan dengan konsumsi makanan pedas yang Anda lakukan sebelumnya. 
301,301_4,"Pertanyaannya, seberapa hebat nyeri yang Anda rasakan?"
301,301_5,"Apakah Anda juga mengalami demam tinggi, muntah - muntah, anyang - anyangan, nyeri otot dan sendi, gangguan buang air, gangguan menstruasi, dan sebagainya?"
301,301_6,"Jika keluhan Anda terasanya ringan, kami sarankan Anda coba dulu mengatasinya secara mandiri, yakni dengan: Kompres hangat pinggang yang nyeri. "
301,301_7,Minum paracetamol agar nyeri berkurang. 
301,301_8,"Minum sekurang - kurangnya 2,5 liter sehari, terutama air putih, tidak dulu minum minuman berkafein, bersoda, minuman kemasan. "
301,301_9,Jangan pernah menahan buang air besar ataupun kecil. 
301,301_10,Banyak beristirahat. 
301,301_11,Jangan dulu sembarangan minum obat. 
301,301_12,Kurangi makan makanan yang terlalu pedas atau jajan sembarangan. 
301,301_13,"Namun, jika nyeri terasa tak tertahankan apalagi disertai keluhan berat lain seperti telah kami singgung di atas, lebih aman Anda periksalah langsung ke dokter terdekat. "
301,301_14,"Selain memberi Anda obat, nantinya dokter bisa juga mengarahkan Anda untuk menjalani tes urin, rontgen, USG, tes darah, atau merujuk Anda ke dokter penyakit dalam, syaraf, bahkan kandungan jika perlu. "
301,301_15,Semoga membantu ya.
302,302_0,Salam. 
302,302_1,"Pada pasien dengan keluhan buang air kencing yang disertai keluhan nyeri perut kiri, perlu dilakukan evaluasi lebih jauh terhadap sistem saluran kencing ataupun sistem pencernaan dan sistem lain yang terkait. "
302,302_2,"Saat kita miksi, seharusnya perut kita terasa semakin nyaman dan rileks, karena kita sudah mengurangi beban dan tekanan tertentu dari dalam perut. "
302,302_3,"Namun, bila keluhan nyeri setelah miksi muncul, kemungkinan dapat disebabkan oleh beberpa kondisi dibawah ini: 1 radang dinding panggul pada wanita. "
302,302_4,2 radang organ kewanitaan. 
302,302_5,"3 endometriosis, pertumbuhan abnormal endometrium diluar endometrium. "
302,302_6,4 batu ginjal. 
302,302_7,5 infeksi pencernaan. 
302,302_8,6 usus buntu. 
302,302_9,"Bila keluhan ini semakin mengganggu, sebaiknya Anda berkonsultasi langsung dengan dokter penyakit dalam untuk pemeriksan dan evaluasi keluhan yang Anda rasakan. "
302,302_10,Pemeriksaan penunjang akan direncanakan sesuai indikasinya. 
302,302_11,"Bila diperlukan, rujukan pemeriksaan ke bagian urologi atau bagian kandungan (pada wanita) dapat dilakukan oleh dokter. "
302,302_12,Pengobatan akan diberikan sesuai hasil pemeriksaan yang didapatkan. 
302,302_13,Yang perlu Anda lakukan adalah: 1 hindari makanan pedas. 
302,302_14,"mie, bakso, kopi, soda. "
302,302_15,2 hindari tidur larut malam. 
302,302_16,3 cukupi kebutuhan air. 
302,302_17,"Demikian info yang bisa kami sampaikan, baca juga sakit perut sebelah kiri."
303,303_0,Hai. 
303,303_1,Saluran kemih manusia terdiri dari   Ginjal beserta saluran di dalamnya. 
303,303_2,"Ureter, yaitu saluran yang menghubungkan ginjal dengan kandung kemih. "
303,303_3,"Kandung kemih, untuk penampungan urin sementara. "
303,303_4,"Uretra, yaitu saluran kemih paling akhir yang terletak pada bagian kelamin. "
303,303_5,Batu pada saluran kemih umumnya dapat terbentuk pada ginjal dan kandung kemih. 
303,303_6,Batu pada kandung kemih dapat terbentuk pada kandung kemih itu sendiri atau merupakan batu ginjal yang turun melalui ureter dan masuk ke dalam kandung kemih. 
303,303_7,Batu kandung kemih seringkali tidak menimbulkan gejala. 
303,303_8,Beberapa kemungkinan gejala yang dapat ditimbulkan antara lain:   Nyeri saat buang air kecil. 
303,303_9,Anyang - anyangan. 
303,303_10,Buang air kecil tersendat - sendat. 
303,303_11,Nyeri atau tidak enak pada perut bagian bawah. 
303,303_12,Sampai saat ini belum ada obat - obatan yang terbukti bermanfaat untuk menghancurkan batu di saluran kemih. 
303,303_13,"Pada batu yang berukuran kecil, kemungkinan dapat keluar dengan sendirinya saat buang air kecil. "
303,303_14,Saat proses pengeluaran batu dapat disertai rasa nyeri hebat dan urin yang disertai darah. 
303,303_15,"Batu yang berukuran kecil, dokter biasanya memberikan obat untuk merelaksasi saluran kemih sehingga bertujuan batu dalam keluar dengan sendirinya. "
303,303_16,"Bila tidak berhasil atau batu yang berukuran besar dan menimbulkan sumbatan, maka satu - satunya jalan adalah dengan tindakan medis. "
303,303_17,"Beberapa metode yang dapat dilakukan seperti:   ESWL (Extracorporeal shock wave lithotripsy), yaitu penghancuran batu dengan gelombang suara sehingga batu menjadi berukuran kecil dan dapat keluar dari saluran kemih saat buang air kecil. "
303,303_18,Bedah terbuka. 
303,303_19,Terutama pada batu yang berukuran sangat besar dan kemungkinan tidak bermanfaat dengan metode ESWL. 
303,303_20,Informasi terkait dapat Anda ikuti pada topik berikut: Pengobatan batu ginjal. 
303,303_21,Semoga membantu ya. 
303,303_22,Terima kasih.
304,304_0,Hai. 
304,304_1,Sakit perut bagian bawah dan pinggang sebelah kiri dapat diakibatkan oleh berbagai kemungkinan penyebab berikut ini:   Infeksi saluran kemih / ISK. 
304,304_2,Infeksi ginjal. 
304,304_3,Batu ginjal. 
304,304_4,Sindrom iritasi usus. 
304,304_5,Gangguan usus besar. 
304,304_6,Penyakit radang panggul. 
304,304_7,Kista ovarium. 
304,304_8,Kehamilan ektopik. 
304,304_9,Endometriosis dan sebagainya. 
304,304_10,"Untuk memastikan penyebabnya diperlukan pemeriksaan lebih lanjut, baik melalui pemeriksaan fisik maupun tes penunjang seperti tes urine, tes darah, USG, X-Ray, CT Scan dan sebagainya. "
304,304_11,Jika keluhan terus berlanjut sebaiknya Anda berkonsultasi dengan dokter agar dapat ditelusuri penyebabnya sehingga dapat diberikan penanganan yang tepat. 
304,304_12,Berikut ini anjuran yang dapat Anda lakukan:   Istirahat cukup dan tidur yang cukup. 
304,304_13,Mengonsumsi makanan bergizi untuk menjaga daya tahan tubuh. 
304,304_14,Minum cukup air putih 2-3 liter sehari. 
304,304_15,Jangan menahan keinginan untuk berkemih. 
304,304_16,Buang air kecil secara teratur. 
304,304_17,Hindari mengurut / memijat area perut dan pinggang yang sakit. 
304,304_18,"Baca artikel berikut ini: Penyebab nyeri perut bagian kiri, Sakit pinggang sebelah kiri. "
304,304_19,Demikian semoga bermanfaat.
305,305_0,Halo. 
305,305_1,Gambaran USG tersebut tentunya akan lebih baik dibawa untuk diperiksa oleh dokter yang merujuk Anda. 
305,305_2,Baca artikel  Penyakit ginjal. 
305,305_3,Secara ringkas gambaran tersebut menyatakan bahwa terdapat :   Ukuran ginjal normal = merupakan hal yang baik. 
305,305_4,Kalsifikasi cortex pole = terdapat gambaran adanya penimbunan kalsium pada bagian ginjal dengan ukuran tersebut diatas. 
305,305_5,Kondisi ini perlu diperhatikan lebih jauh. 
305,305_6,"Ectasis pelvocalises = terdapat pelebaran saluran ginjal, perlu diperhatikan lebih jauh. "
305,305_7,"Tidak tampak massa, kista dan batu. "
305,305_8,Gambaran USG ini perlu disesuaikan dengan kondisi keluhan Anda. 
305,305_9,Tidak bisa diinterpretasikan secara langsung tanpa melihat kondisi Anda. 
305,305_10,Maka itu segeralah periksakan diri Anda kembali ke dokter tersebut. 
305,305_11,"Perbanyak minum air putih, hindari menahan pipis, hindari konsumsi kalsium berlebih, lakukan olahraga. "
305,305_12,Semoga membantu.
306,306_0,Hai. 
306,306_1,Nyeri saat buang air kecil yang Anda alami kemungkinan tidak berhubungan dengan riwayat operasi hernia. 
306,306_2,Gejala ini dapat saja disebabkan oleh batu ginjal yang Anda alami. 
306,306_3,Pada saat batu yang berukuran cukup besar melewati saluran kemih maka akan menggesek dinding saluran kemih sehingga menimbulkan rasa nyeri. 
306,306_4,"Selain itu gejala lain yang mungkin timbul adalah nyeri pada perut bagian bawah dan pinggang, sering buang air kecil, kencing berdarah, warna Urin keruh dan sebagainya. "
306,306_5,"Selain itu keluhan nyeri buang air kecil dapat pula disebabkan oleh penyebab yang lain seperti infeksi saluran kemih / ISK, yaitu peradangan saluran kemih akibat infeksi bakteri. "
306,306_6,Penderita batu ginjal akan lebih mudah mengalami ISK karena adanya hambatan aliran Urin sehingga bakteri akan lebih mudah berkembang biak. 
306,306_7,Penanganan ISK adalah dengan pemberian obat analgetik untuk meredakan nyeri dan antibiotik yang diresepkan oleh dokter. 
306,306_8,Sebaiknya Anda berkonsultasi dengan dokter yang merawat Anda agar dapat dilakukan pemeriksaan lebih lanjut untuk memastikan penyebabnya. 
306,306_9,"Dokter akan melakukan pemeriksaan klinis dan tes penunjang yang diperlukan untuk menelusuri lebih jauh seperti tes urine, USG, X-Ray dan sebagainya. "
306,306_10,Dengan demikian penanganan yang tepat akan dapat diberikan sesuai dengan penyebabnya. 
306,306_11,Berikut anjuran bagi Anda:   Perbanyak minum air putih 10-12 gelas sehari agar saluran kemih terbilas secara teratur. 
306,306_12,Jangan menahan keinginan untuk berkemih. 
306,306_13,Buang air kecil secara teratur. 
306,306_14,Jika nyeri terasa mengganggu dapat mengonsumsi ibuprofen atau paracetamol untuk meredakannya. 
306,306_15,Istirahat yang cukup dan mengonsumsi makanan bergizi agar daya tahan tubuh terjaga. 
306,306_16,Baca laman artikel berikut ini: Batu ginjal Penyebab nyeri saat buang air kecil Infeksi saluran kemih / ISK. 
306,306_17,Demikian semoga bermanfaat.
307,307_0,Halo Hadi. 
307,307_1,Batu ginjal  merupakan suatu kondisi terbentuknya suatu material yang menyerupai batu di dalam ginjal. 
307,307_2,Material ini berasal dari limbah dari darah yang tersaring ginjal dan mengendap seiring waktu. 
307,307_3,"Gejala batu ginjal tergantung pada ukurannya, biasanya gejala akan muncul ketika ukuran batu melebihi diameter ureter (saluran yang menghubungkan ginjal dengan kandung kemih). "
307,307_4,"Gejala yang biasanya dialami adalah:   sakit pinggang, dapat disertai dengan penjalaran nyeri ke depan perut atau selangkangan. "
307,307_5,mual - muntah   dapat disertai demam dan gejala berkemih bila terdapat infeksi ginjal. 
307,307_6,BAK berdarah. 
307,307_7,Nyeri yang menjalar ke arah depan perut atau selangkangan biasa disebabkan oleh pergerakan batu di sepanjang ureter. 
307,307_8,"Untuk membantu pergerakan ini, Anda disarankan untuk banyak meminum air putih. "
307,307_9,"Biasanya dokter juga akan meresepkan obat yang berfungsi untuk membantu kelancaran keluarnya batu ini, yaitu tamsulosin. "
307,307_10,"Sedangkan untuk nyeri Anda disarankan untuk meminum obat NSAID (non steroidal anti-inflammatory) seperti ibuprofen, ketorolac, ketoprofen, atau obat opiat yang lebih kuat apabila nyeri tidak tertangani dengan obat di atas. "
307,307_11,"Namun apabila Anda sudah meminum obat - obat tersebut nyeri masih juga belum tertangani dengan baik, silakan Anda segera kontrol ke dokter. "
307,307_12,"Apabila ukuran batu kecil, biasanya tidak memerlukan tindakan pengeluaran batu dan dapat diberikan pengobatan sampai batu keluar dengan sendirinya. "
307,307_13,Baca juga:  Pengobatan batu ginjal. 
307,307_14,Semoga membantu.
308,308_0,Halo Izatika. 
308,308_1,saya coba jelaskan yah. 
308,308_2,Ginjal berfungsi sebagai alat untuk menyaring darah dan membuang sisa - sisa metabolisme zat tubuh yang tidak dibutuhkan melalui urin saat berkemih. 
308,308_3,Adanya sisa - sisa zat dengan kadar yang tinggi dan tidak terbuang melalui urin menyebabkan zat ini akan mengendap di ginjal dan lama kelamaan akan menjadi batu ginjal. 
308,308_4,"Jenis batu ada 4 yaitu batu kalsium (paling sering terjadi), batu asam urat, batu struvit dan batu sistin. "
308,308_5,"Gejala akan muncul bila : ukuran batu besar, batu tertahan di ginjal, batu melewati ureter (saluran ginjal menuju kendung kemih), batu menyebabkan infeksi. "
308,308_6,Paling sering yang dirasakan yaitu nyeri di daerah pinggang. 
308,308_7,Hal dirasakan karena batu mengalami gesekan dengan lapisan dinding saluran kemih. 
308,308_8,"Batu yang berukuran kecil dari ginjal akan berpindah sesuai gravitasi melewati ureter, kandung kemih dan uretra hingga keluar dari tubuh. "
308,308_9,"Namun proses ini menyebabkan iritasi dapat melukai saluran kemih dan bisa menginfeksi saluran kemih sehingga muncul gejala seperti nyeri pinggang, nyeri saat buang air kecil, warna urin menjadi keruh kemerahan, demam dan lain - lain. "
308,308_10,Penanganan secara alami biasanya bila ukuran batu masih relatif kecil akan disarankan untuk minum air putih yang banyak agar batu dapat terdorong ke luar tubuh. 
308,308_11,Terapi obat - obatan seperti anti nyeri diberikan hanya untuk meredakan sakit tapi tidak mengatasi batu ginjal / saluran kemih. 
308,308_12,"Tatalaksana seperti operasi, Extracorporeal shock wave lithotripsy (menggunakan gelombang kejut) dan lain - lain diindikasikan bergantung ukuran batu dan hasil pemeriksaan oleh dokter. "
308,308_13,"Saran sering kontrol ke dokter, konsultasikan mengenai penyakit dan rencana tindakan / terapi yang akan dilakukan. "
308,308_14,"Semoga bermanfaat, terima kasih."
309,309_0,Hai Intan. 
309,309_1,Keluhan yang Anda alami kemungkinan disebabkan oleh  infeksi saluran kemih / ISK. 
309,309_2,"Pada kondisi ini terjadi peradangan pada saluran kencing akibat infeksi bakteri, sehingga dapat menimbulkan berbagai gejala berikut ini:   sakit saat buang air kecil. "
309,309_3,sering buang air kecil. 
309,309_4,buang air kecil sedikit – sedikit / tidak tuntas (anyang - anyangan). 
309,309_5,"warna Urin keruh, kadang dapat bercampur darah. "
309,309_6,Urin berbau menyengat dan sebagainya. 
309,309_7,Penanganan pada ISK meliputi pemberian obat analgetik untuk meredakan nyeri yang timbul serta obat antibiotik yang diresepkan oleh dokter untuk mengatasi infeksi yang terjadi. 
309,309_8,Namun demikian keluhan yang serupa dapat pula diakibatkan oleh berbagai kondisi medis yang lain seperti:   Infeksi ginjal. 
309,309_9,Batu ginjal. 
309,309_10,Radang kandung kemih. 
309,309_11,Penyakit menular seksual / PMS dan sebagainya. 
309,309_12,Untuk memastikan penyebab keluhan yang dialami sebaiknya Anda berkonsultasi dengan dokter agar dapat dilakukan pemeriksaan lebih lanjut. 
309,309_13,"Dokter akan melakukan pemeriksaan fisik dan tes penunjang apabila diperlukan (tes urine, USG, X-Ray dan sebagainya) sehingga penanganan yang tepat dapat diberikan bagi Anda sesuai dengan kondisi yang mendasarinya. "
309,309_14,Untuk mengurangi timbulnya keluhan berikut ini anjuran yang dapat Anda lakukan di rumah:   Perbanyak konsumsi air putih 10-12 gelas sehari agar saluran kemih terbilas secara teratur sehingga bakteri tidak dapat berkembang biak. 
309,309_15,Hindari kebiasaan menahan keinginan untuk berkemih. 
309,309_16,Buang air kecil secara teratur. 
309,309_17,Membasuh organ intim dengan arah yang benar (yaitu dari depan ke belakang) untuk mencegah kontaminasi bakteri dari anus ke saluran kemih. 
309,309_18,Bila Anda sudah menikah biasakan untuk berkemih sebelum dan sesudah berhubungan intim. 
309,309_19,Informasi berikut ini dapat berguna bagi Anda: Infeksi saluran kemih / ISK Penyebab anyang – anyangan. 
309,309_20,Demikian semoga bermanfaat.
310,310_0,Halo saudari Ira Kartika. 
310,310_1,"Batu ginjal atau nefrolitiasis adalah kondisi penyumbatan saluran ginjal akibat mineralisasi dan kristalisasi bahan tertentu, bila batu ini bergerak turun menuju kandung kemih dapat mengakibatkan nyeri dan iritasi dinding saluran kemih sehingga berpotensi mengakibatkan infeksi bahkan dapat berakibat kegagalan ginjal. "
310,310_2,"Pengobatannya tergantung besar batu dan komplikasi yang terjadi : dapat dengan obat minum bila masih tahap awal, bila ukuran batu besar maka dilakukan terapi getaran ultrasound atau operasi. "
310,310_3,"Keluhan susah BAB dapat disebabkan berbagai hal seperti gerak dan konsumsi serat yang kurang, peristaltik (gerak usus kurang) akibat gangguan elektrolit (hipokalemi) atau sumbatan pada usus. "
310,310_4,Cuci darah dapat dilakukan dengan dua cara yakni dialisis Paritoneal (melalui dinding perut) dan Hemodialisa (melalui pembuluh darah tangan). 
310,310_5,"Efek sampingnya dapat berupa : mual, muntah, sesak, tensi naik, anemia, kulit gatal, kering, nyeri otot, berat badan naik, atau infeksi daerah penyuntikan. "
310,310_6,Keadaan yang ibu saudari alami saat ini seperti BAB hitam memerlukan pemeriksaan seperti konsistensinya cair dan lengket atau tidak. 
310,310_7,"Bila BAB hitam, cair, lengket, dan berbau amis dapat disebabkan BAB mengandung darah, yang dapat terjadi pada kondisi Gastropati NSAID (luka pada lambung akibat konsumsi obat antinyei berlebihan), kondisi Keganasan. "
310,310_8,Bila BAB hitam keras dapat diakibatkan feses yang lama dan menumpuk. 
310,310_9,"BAK keruh adalah tanda infeksi saluran kemih, dan gangguan ginjal. "
