doc_id,sentence_id,sentence_text,sentence_text_translated,optimal_segment_id,greedy_segment_id,graphseg_segment_id,label_annotator,label_optimal,label_greedy
298,298_3,Penurunan berat badan drastis,Drastic weight loss,s298_0,s298_0,s298_1,F3,F3,F3
298,298_4,Obesitas,Obesity,s298_1,s298_1,s298_1,F3,F3,F3
298,298_5,Penggunaan alat kontrasepsi,Use of contraceptives,s298_1,s298_1,s298_2,F3,F3,F3
298,298_6,Kehamilan,Pregnancy,s298_1,s298_1,s298_2,F3,F3,F3
298,298_7,Penyakit kronis,Chronic disease,s298_1,s298_1,s298_3,F3,F3,F3
298,298_8,Gangguan tiroid,Thyroid disorders,s298_1,s298_1,s298_3,F3,F3,F3
298,298_9,"Gangguan sistem reproduksi: sindroma ovarium polikistik, endometriosis","Reproductive system disorders: polycystic ovary syndrome, endometriosis",s298_1,s298_1,s298_3,F3,F3,F3
298,298_10,Menopause dini,Early menopause,s298_1,s298_1,s298_3,F3,F3,F3
298,298_11,"Beberapa tanda kehamilan yang dapat diketahui yaitu: Tanda tidak pasti hamil: berhentinya siklus menstruasi, mual dan muntah, sering BAK, payudara membesar, kulit hidung, pipi, dahi, puting menghitam, sulit BAB, varises","Some signs of pregnancy that can be known are: Uncertain signs of pregnancy: cessation of the menstrual cycle, nausea and vomiting, frequent urination, enlarged breasts, skin on the nose, cheeks, forehead, blackened nipples, difficulty defecating, varicose veins",s298_2,s298_2,s298_4,F3,Fx,Fx
298,298_12,Tanda kemungkinan hamil: hasil testpack positif dan terabanya bagian tubuh janin,Signs of possible pregnancy: positive testpack results and palpation of fetal body parts,s298_2,s298_2,s298_4,F3,Fx,Fx
298,298_13,Tanda pasti hamil: terlihatnya gerakan janin dan denyut jantung janin melalui USG,Certain signs of pregnancy: visible fetal movement and fetal heart rate via ultrasound,s298_2,s298_2,s298_4,F3,Fx,Fx
298,298_14,Salah satu cara mendeteksi kehamilan dengan sederhana adalah menggunakan alat testpack,One way to easily detect pregnancy is to use a testpack,s298_3,s298_3,s298_5,F3,Fx,Fx
298,298_15,Testpack dapat mulai digunakan 8 hari setelah berhubungan,Testpack can be used 8 days after intercourse,s298_3,s298_3,s298_5,F3,Fx,Fx
298,298_16,"Testpack negatif dapat disebabkan karena anda memang tidak hamil, alat testpack rusak, atau cara penggunaan testpack kurang tepat","A negative testpack can be caused because you are not pregnant, the testpack is damaged, or the way the testpack is used is not right",s298_3,s298_3,s298_6,F3,Fx,Fx
298,298_17,"Apabila anda telah menggunakan testpack dan hasilnya negatif, anda dapat melakukan testpack ulang 1 minggu kemudian dengan memastikan anda mematuhi cara penggunaan testpack yang tertera di kemasan","If you have used the testpack and the results are negative, you can re - test the pack 1 week later by making sure you comply with the method of using the testpack stated on the package",s298_4,s298_4,s298_6,F3,Fx,Fx
298,298_18,"Apabila anda terlambat menstruasi 90 hari dan anda tidak hamil, sebaiknya anda berkonsultasi dengan dokter kandungan agar dilakukan pemeriksaan lebih lanjut dan diberikan penanganan yang tepat","If you are 90 days late for your period and you are not pregnant, you should consult a gynecologist for further examination and appropriate treatment",s298_4,s298_4,s298_6,F5,F5,F5
298,298_19,Berikut informasi yang dapat anda baca untuk menambah wawasan: Tanda - tanda hamil Menstruasi tidak lancar,Here's information that you can read to add insight: Signs of pregnancy Menstruation is not smooth,s298_4,s298_4,s298_6,F5,F5,F5
298,298_20,"Terima kasih dan semoga membantu, dr Devika Y","Thank you and hope it helps, Dr Devika Y",s298_5,s298_5,s298_6,F1,Fx,Fx
299,299_0,"Hai, Terima kasih atas pertanyaannya","Hi, Thanks for the question",s299_0,s299_0,s299_0,F1,F4,F4
299,299_1,â€¦ Untuk mengetahui masa subur Anda akan diperlukan data tambahan lain yaitu siklus menstruasi Anda minimal 3 bulan terakhir,"â€¦ To find out your fertile period, additional data will be needed, namely your menstrual cycle at least for the last 3 months",s299_0,s299_0,s299_0,F4,F4,F4
299,299_2,Kami tidak bisa menginformasikan secara langsung mengenai masa subur Anda dengan data yang Anda sebut diatas karena kekurangan data informasi yang baik dan komplit,We cannot directly inform you about your fertile period with the data you mentioned above due to a lack of good and complete information data,s299_0,s299_0,s299_1,F4,F4,F4
299,299_3,"Mengetahui kapan mentruasi Anda akan datang pun akan tergantung dari siklus menstruasi Anda selama ini, karena setiap siklus menstruasi wanita berbeda beda","Knowing when your period will come will also depend on your menstrual cycle so far, because every woman's menstrual cycle is different",s299_0,s299_0,s299_1,F4,F3,F3
299,299_4,Siklus menstruasi normal akan berulang setiap 23 - 35 hari dengan periode lama 2 - 7 hari,Normal menstrual cycle will repeat every 23 - 35 days with a long period of 2 - 7 days,s299_0,s299_0,s299_1,F3,F3,F3
299,299_5,"Klik artikel di bawah ini untuk lebih jelasnya : menghitung masa subur setelah haid, cara mengetahui masa subur, Topik masa subur","Click the article below for more details: calculating the fertile period after menstruation, how to find out the fertile period, the topic of the fertile period",s299_0,s299_0,s299_1,F3,F3,F3
299,299_6,"Demikian penjelasan yang dapat kami sampaikan, semoga bermanfaat","That's the explanation that we can convey, hopefully it's useful",s299_0,s299_0,s299_1,F1,F3,F3
299,299_7,"Salam, dr Adriana","Regards, Dr Adriana",s299_0,s299_1,s299_1,F1,F3,F3
300,300_0,Hai Ishaq,Hi Ishaq,s300_0,s300_0,s300_0,F1,F3,F3
300,300_1,Terima kasih atas pertanyaan Anda,Thank you for your question,s300_0,s300_0,s300_0,F1,F3,F3
300,300_2,Sakit pinggang merupakan rasa sakit / nyeri yang muncul pada bagian panggul dan daerah perut di bawah pusar,Back pain is pain / pain that appears in the pelvis and abdominal area below the navel,s300_1,s300_1,s300_1,F3,F3,F3
300,300_3,Penyebab Sakit pinggang beberapa diantaranya : Infeksi Saluran kencing,Some of the causes of back pain include: Urinary Tract Infection,s300_2,s300_2,s300_1,F3,F3,F3
300,300_4,Infeksi pada ginjal,Kidney infection,s300_2,s300_2,s300_2,F3,F3,F3
300,300_5,Batu ginjal,Kidney stones,s300_2,s300_2,s300_2,F3,F3,F3
300,300_6,Gangguan / infeksi saluran pencernaan (terutama usus),Gastrointestinal (especially intestinal) disorders / infections,s300_2,s300_2,s300_3,F3,F3,F3
300,300_7,"Gangguan organ reproduksi, dan lain – lain","Disorders of reproductive organs, and others",s300_3,s300_3,s300_3,F3,F3,F3
300,300_8,"Dari penjelasan yang Anda uraikan, kemungkinan besar sakit pinggang yang Anda alami memang berasal dari infeksi saluran kencing","From the explanation you have described, most likely the back pain you are experiencing is indeed from a urinary tract infection",s300_3,s300_3,s300_3,F4,F4,F4
300,300_9,Hal ini juga diperkuat dengan hasil laboratorium darah anda (leukosit 10000 ml / dll) yang cenderung merupakan tanda infeksi,This is also confirmed by the results of your blood laboratory (leukocytes 10000 ml / etc) which tend to be a sign of infection,s300_3,s300_4,s300_3,F4,F4,F4
300,300_10,Akan tetapi kami tetap menyarankan kepada Anda untuk bertemu dengan Dokter Anda kembali agar dilakukan pemeriksaan lebih lanjut sehingga dapat diketahui dengan pasti penyebabnya dan dapat dilakukan penanganan / terapi yang tepat,"However, we still advise you to meet with your doctor again so that further examination can be carried out so that the cause can be identified with certainty and appropriate treatment / therapy can be carried out",s300_4,s300_4,s300_3,F5,F4,F4
300,300_11,Beberapa Tips yang Anda dapat lakukan untuk mencegah terjadinya ISK : Minum air putih minimal 2 liter per hari,Some tips you can do to prevent UTIs: Drink at least 2 liters of water per day,s300_4,s300_4,s300_4,F5,Fx,Fx
300,300_12,Jangan menahan keinginan BAK,Don't hold back the urge BAK,s300_4,s300_4,s300_4,F5,F5,F5
300,300_13,Makan makanan yang bergizi agar daya tahan tubuh meningkat,Eat nutritious food to increase your immune system,s300_4,s300_4,s300_4,F5,F5,F5
300,300_14,Bersihkan dengan baik alat kelamin Anda sesudah BAK dan lain – lain,Clean your genitals well after urinating and others,s300_4,s300_4,s300_4,F5,F5,F5
300,300_15,"Untuk mengatasi sakit pinggang yang saat ini Anda rasakan, meminum obat pereda rasa sakit misalnya","To deal with back pain that you are currently feeling, take painkillers for example",s300_4,s300_4,s300_5,F5,F5,F5
300,300_16,Paracetamol sangat kami anjurkan,Paracetamol is highly recommended,s300_4,s300_4,s300_5,F5,F5,F5
300,300_17,"Artikel yang terkait dengan pertanyaan Anda, klik di SINI","Articles related to your question, click HERE",s300_4,s300_4,s300_6,F5,F5,F5
300,300_18,"Demikian penjelasan yang dapat kami sampaikan, semoga bermanfaat","That's the explanation that we can convey, hopefully it's useful",s300_4,s300_4,s300_6,F1,F5,F5
300,300_19,"Salam, Dr Jati Satriyo","Regards, dr Jati Satriyo",s300_5,s300_5,s300_6,F1,F1,F1
301,301_0,"Halo, terima kasih atas pertanyaannya","Hello, thanks for the question",s301_0,s301_0,s301_0,F1,F1,F1
301,301_1,"Nyeri di pinggang kanan disertai warna urin yang kemerahan mungkin menandakan ginjal atau saluran kemih Anda terganggu, misalnya karena radang, batu, infeksi, cidera, bahkan suatu keganasan","Pain in the right waist accompanied by a reddish color of urine may indicate that your kidneys or urinary tract is disturbed, for example due to inflammation, stones, infection, injury, even a malignancy",s301_1,s301_1,s301_0,F4,F4,F4
301,301_2,"Di samping itu, bisa jadi juga, keluhan Anda muncul karena pencetus lain, misalnya pre menstrual syndrome, radang panggul, syaraf kejepit, gastroenteritis, keracunan makanan, sindroma iritasi usus, rheumatoid arthritis, miom, endometriosis, apendisitis, efek samping obat, dan sebagainya","In addition, it could also be that your complaints arise due to other triggers, such as premenstrual syndrome, pelvic inflammation, pinched nerves, gastroenteritis, food poisoning, irritable bowel syndrome, rheumatoid arthritis, fibroids, endometriosis, appendicitis, side effects of drugs, and so on",s301_1,s301_1,s301_1,F4,Fx,Fx
301,301_3,Tidak selalu keluhan Anda muncul berkaitan dengan konsumsi makanan pedas yang Anda lakukan sebelumnya,Not always your complaints arise related to the consumption of spicy food that you did before,s301_2,s301_1,s301_1,F4,Fx,F2
301,301_4,"Pertanyaannya, seberapa hebat nyeri yang Anda rasakan?","The question is, how much pain do you feel?",s301_2,s301_1,s301_2,F2,Fx,F2
301,301_5,"Apakah Anda juga mengalami demam tinggi, muntah - muntah, anyang - anyangan, nyeri otot dan sendi, gangguan buang air, gangguan menstruasi, dan sebagainya?","Do you also have a high fever, vomiting, anyang - anyangan, muscle and joint pain, urinary disorders, menstrual disorders, and so on?",s301_2,s301_1,s301_2,F2,F2,F5
301,301_6,"Jika keluhan Anda terasanya ringan, kami sarankan Anda coba dulu mengatasinya secara mandiri, yakni dengan: Kompres hangat pinggang yang nyeri","If your complaint feels mild, we suggest that you try to handle it independently first, namely by: Warm compresses on the painful waist",s301_2,s301_2,s301_2,F5,F5,F5
301,301_7,Minum paracetamol agar nyeri berkurang,Take paracetamol to reduce pain,s301_3,s301_2,s301_2,F5,F5,F5
301,301_8,"Minum sekurang - kurangnya 2,5 liter sehari, terutama air putih, tidak dulu minum minuman berkafein, bersoda, minuman kemasan","Drink at least 2 5 liters a day, especially water, don't drink caffeinated drinks, soft drinks, packaged drinks",s301_3,s301_2,s301_3,F5,F5,F5
301,301_9,Jangan pernah menahan buang air besar ataupun kecil,Never hold your bowels or urinate,s301_3,s301_2,s301_3,F5,F5,F5
301,301_10,Banyak beristirahat,Rest a lot,s301_3,s301_2,s301_4,F5,F5,F5
301,301_11,Jangan dulu sembarangan minum obat,Don't just take medicine carelessly,s301_3,s301_2,s301_4,F5,F5,F5
301,301_12,Kurangi makan makanan yang terlalu pedas atau jajan sembarangan,Reduce eating foods that are too spicy or snacking,s301_3,s301_2,s301_4,F5,F5,F5
301,301_13,"Namun, jika nyeri terasa tak tertahankan apalagi disertai keluhan berat lain seperti telah kami singgung di atas, lebih aman Anda periksalah langsung ke dokter terdekat","However, if the pain is unbearable, especially if it is accompanied by other severe complaints, as we have mentioned above, it is safer for you to check directly with the nearest doctor",s301_4,s301_3,s301_5,F5,Fx,Fx
301,301_14,"Selain memberi Anda obat, nantinya dokter bisa juga mengarahkan Anda untuk menjalani tes urin, rontgen, USG, tes darah, atau merujuk Anda ke dokter penyakit dalam, syaraf, bahkan kandungan jika perlu","In addition to giving you medicine, later the doctor can also direct you to undergo a urine test, X - ray, ultrasound, blood test, or refer you to an internal medicine doctor, neurologist, even obstetrician if necessary",s301_4,s301_3,s301_5,F5,Fx,Fx
301,301_15,Semoga membantu ya,Hope it helps,s301_4,s301_3,s301_5,F1,Fx,Fx
302,302_0,Salam,Regards,s302_0,s302_0,s302_0,F1,F4,F4
302,302_1,"Pada pasien dengan keluhan buang air kencing yang disertai keluhan nyeri perut kiri, perlu dilakukan evaluasi lebih jauh terhadap sistem saluran kencing ataupun sistem pencernaan dan sistem lain yang terkait","In patients with complaints of urination accompanied by complaints of left abdominal pain, it is necessary to carry out further evaluation of the urinary system or digestive system and other related systems",s302_0,s302_0,s302_0,F4,F4,F4
302,302_2,"Saat kita miksi, seharusnya perut kita terasa semakin nyaman dan rileks, karena kita sudah mengurangi beban dan tekanan tertentu dari dalam perut","When we urinate, our stomach should feel more comfortable and relaxed, because we have reduced certain burdens and pressures from the stomach",s302_0,s302_0,s302_1,F3,Fx,Fx
302,302_3,"Namun, bila keluhan nyeri setelah miksi muncul, kemungkinan dapat disebabkan oleh beberpa kondisi dibawah ini: 1 radang dinding panggul pada wanita","However, if complaints of pain after micturition appear, it may be caused by the following conditions: 1 Pelvic wall inflammation in women",s302_0,s302_0,s302_1,F3,F3,F3
302,302_4,2 radang organ kewanitaan,2 inflammation of the female organs,s302_1,s302_0,s302_2,F3,F3,F3
302,302_5,"3 endometriosis, pertumbuhan abnormal endometrium diluar endometrium","3 Endometriosis, abnormal growth of the endometrium outside the endometrium",s302_1,s302_0,s302_2,F3,F3,F3
302,302_6,4 batu ginjal,4 kidney stones,s302_1,s302_0,s302_3,F3,Fx,F3
302,302_7,5 infeksi pencernaan,5 digestive infections,s302_1,s302_0,s302_3,F3,Fx,F3
302,302_8,6 usus buntu,6 appendix,s302_1,s302_0,s302_3,F3,Fx,F3
302,302_9,"Bila keluhan ini semakin mengganggu, sebaiknya Anda berkonsultasi langsung dengan dokter penyakit dalam untuk pemeriksan dan evaluasi keluhan yang Anda rasakan","If this complaint is getting more and more disturbing, you should consult directly with an internal medicine doctor for an examination and evaluation of the complaints you feel",s302_2,s302_0,s302_4,F5,Fx,F3
302,302_10,Pemeriksaan penunjang akan direncanakan sesuai indikasinya,Follow - up examinations will be planned according to indications,s302_2,s302_1,s302_4,F5,Fx,F5
302,302_11,"Bila diperlukan, rujukan pemeriksaan ke bagian urologi atau bagian kandungan (pada wanita) dapat dilakukan oleh dokter","If necessary, a referral to the urology or obstetrics department (in women) can be made by a doctor",s302_2,s302_1,s302_4,F5,Fx,F5
302,302_12,Pengobatan akan diberikan sesuai hasil pemeriksaan yang didapatkan,Treatment will be given according to the results of the examination obtained,s302_2,s302_1,s302_4,F5,Fx,F5
302,302_13,Yang perlu Anda lakukan adalah: 1 hindari makanan pedas,What you need to do is: 1 avoid spicy food,s302_2,s302_2,s302_5,F5,Fx,F5
302,302_14,"mie, bakso, kopi, soda","noodles, meatballs, coffee, soda",s302_3,s302_3,s302_5,F5,F5,F5
302,302_15,2 hindari tidur larut malam,2 avoid sleeping late,s302_4,s302_4,s302_6,F5,F5,F5
302,302_16,3 cukupi kebutuhan air,3 meet the water needs,s302_5,s302_5,s302_6,F5,F5,F5
302,302_17,"Demikian info yang bisa kami sampaikan, baca juga sakit perut sebelah kiri","That's the information we can convey, also read the left side of the stomach",s302_5,s302_5,s302_6,F1,F1,F5
302,302_18,dr Ulfi,dr Ulfi,s302_6,s302_6,s302_6,F1,F1,F1
303,303_0,Hai,Hi,s303_0,s303_0,s303_0,F1,Fx,Fx
303,303_1,Saluran kemih manusia terdiri dari Ginjal beserta saluran di dalamnya,The human urinary tract consists of the kidneys and the channels in them,s303_1,s303_1,s303_0,F3,Fx,Fx
303,303_2,"Ureter, yaitu saluran yang menghubungkan ginjal dengan kandung kemih","Ureter, the tube that connects the kidney to the bladder",s303_1,s303_1,s303_1,F3,Fx,Fx
303,303_3,"Kandung kemih, untuk penampungan urin sementara","Bladder, for temporary storage of urine",s303_1,s303_1,s303_1,F3,Fx,Fx
303,303_4,"Uretra, yaitu saluran kemih paling akhir yang terletak pada bagian kelamin","Urethra, which is the last urinary tract located in the genitals",s303_1,s303_1,s303_2,F3,Fx,Fx
303,303_5,Batu pada saluran kemih umumnya dapat terbentuk pada ginjal dan kandung kemih,Stones in the urinary tract can generally form in the kidneys and bladder,s303_1,s303_1,s303_2,F3,F5,F5
303,303_6,Batu pada kandung kemih dapat terbentuk pada kandung kemih itu sendiri atau merupakan batu ginjal yang turun melalui ureter dan masuk ke dalam kandung kemih,Bladder stones can form in the bladder itself or are kidney stones that go down through the ureters and into the bladder,s303_1,s303_1,s303_2,F3,F5,F5
303,303_7,Batu kandung kemih seringkali tidak menimbulkan gejala,Bladder stones often do not cause symptoms,s303_2,s303_2,s303_3,F3,F5,F5
303,303_8,Beberapa kemungkinan gejala yang dapat ditimbulkan antara lain: Nyeri saat buang air kecil,Some of the possible symptoms that can be caused include: Pain when urinating,s303_2,s303_2,s303_3,F3,Fx,Fx
303,303_9,Anyang - anyangan,Anyang - anyang,s303_2,s303_2,s303_3,F3,Fx,Fx
303,303_10,Buang air kecil tersendat - sendat,Urinating choked - intermittent,s303_2,s303_2,s303_3,F3,Fx,Fx
303,303_11,Nyeri atau tidak enak pada perut bagian bawah,Pain or discomfort in the lower abdomen,s303_2,s303_2,s303_3,F3,Fx,Fx
303,303_12,Sampai saat ini belum ada obat - obatan yang terbukti bermanfaat untuk menghancurkan batu di saluran kemih,"Until now, there are no drugs that have been proven to be useful for destroying stones in the urinary tract",s303_3,s303_3,s303_4,F3,Fx,Fx
303,303_13,"Pada batu yang berukuran kecil, kemungkinan dapat keluar dengan sendirinya saat buang air kecil","In small stones, it is likely that it will come out by itself when urinating",s303_3,s303_3,s303_4,F3,Fx,Fx
303,303_14,Saat proses pengeluaran batu dapat disertai rasa nyeri hebat dan urin yang disertai darah,"During the process of expelling stones, it can be accompanied by severe pain and urine accompanied by blood",s303_3,s303_3,s303_4,F3,F3,F3
303,303_15,"Batu yang berukuran kecil, dokter biasanya memberikan obat untuk merelaksasi saluran kemih sehingga bertujuan batu dalam keluar dengan sendirinya","Small stones, doctors usually give drugs to relax the urinary tract so that the inner stones come out by themselves",s303_3,s303_3,s303_4,F3,F3,F3
303,303_16,"Bila tidak berhasil atau batu yang berukuran besar dan menimbulkan sumbatan, maka satu - satunya jalan adalah dengan tindakan medis","If it doesn't work or the stone is large and causes a blockage, then the only way is with medical action",s303_3,s303_3,s303_4,F3,F3,F3
303,303_17,"Beberapa metode yang dapat dilakukan seperti: ESWL (Extracorporeal shock wave lithotripsy), yaitu penghancuran batu dengan gelombang suara sehingga batu menjadi berukuran kecil dan dapat keluar dari saluran kemih saat buang air kecil","Several methods can be used, such as: ESWL (Extracorporeal shock wave lithotripsy), which is the destruction of stones with sound waves so that the stones become small and can pass out of the urinary tract when urinating",s303_3,s303_3,s303_4,F3,F3,F3
303,303_18,Bedah terbuka,Open surgery,s303_3,s303_3,s303_4,F3,F3,F3
303,303_19,Terutama pada batu yang berukuran sangat besar dan kemungkinan tidak bermanfaat dengan metode ESWL,Especially on very large stones and may not be useful with the ESWL method,s303_3,s303_3,s303_4,F3,F3,F3
303,303_20,Informasi terkait dapat Anda ikuti pada topik berikut: Pengobatan batu ginjal,You can follow related information on the following topics: Treatment of kidney stones,s303_4,s303_4,s303_4,F5,F3,F3
303,303_21,Semoga membantu ya,Hope it helps,s303_5,s303_5,s303_5,F1,Fx,Fx
303,303_22,Terima kasih,Thank you,s303_5,s303_5,s303_5,F1,F1,F1
303,303_23,Dr Yan william,Dr Yan william,s303_6,s303_6,s303_5,F1,F1,F1
304,304_0,Hai,Hi,s304_0,s304_0,s304_0,F1,F3,F3
304,304_1,Sakit perut bagian bawah dan pinggang sebelah kiri dapat diakibatkan oleh berbagai kemungkinan penyebab berikut ini: Infeksi saluran kemih / ISK,Pain in the lower abdomen and left waist can be caused by the following possible causes: Urinary tract infection / UTI,s304_0,s304_0,s304_0,F3,F3,F3
304,304_2,Infeksi ginjal,Kidney infection,s304_1,s304_1,s304_1,F3,F3,F3
304,304_3,Batu ginjal,Kidney stones,s304_1,s304_1,s304_1,F3,F3,F3
304,304_4,Sindrom iritasi usus,Irritable bowel syndrome,s304_1,s304_1,s304_2,F3,F3,F3
304,304_5,Gangguan usus besar,Colon disorders,s304_1,s304_1,s304_2,F3,F3,F3
304,304_6,Penyakit radang panggul,Pelvic inflammatory disease,s304_1,s304_1,s304_2,F3,F3,F3
304,304_7,Kista ovarium,Ovarian cyst,s304_1,s304_1,s304_3,F3,F3,F3
304,304_8,Kehamilan ektopik,Ectopic pregnancy,s304_1,s304_1,s304_3,F3,F3,F3
304,304_9,Endometriosis dan sebagainya,Endometriosis and so on,s304_2,s304_2,s304_3,F3,F3,F3
304,304_10,"Untuk memastikan penyebabnya diperlukan pemeriksaan lebih lanjut, baik melalui pemeriksaan fisik maupun tes penunjang seperti tes urine, tes darah, USG, X - Ray, CT Scan dan sebagainya","To determine the cause, further examination is needed, either through a physical examination or supporting tests such as urine tests, blood tests, ultrasound, X - Ray, CT Scan and so on",s304_2,s304_2,s304_4,F3,Fx,Fx
304,304_11,Jika keluhan terus berlanjut sebaiknya Anda berkonsultasi dengan dokter agar dapat ditelusuri penyebabnya sehingga dapat diberikan penanganan yang tepat,"If the complaint persists, you should consult a doctor so that the cause can be traced so that appropriate treatment can be given",s304_3,s304_3,s304_4,F5,Fx,Fx
304,304_12,Berikut ini anjuran yang dapat Anda lakukan: Istirahat cukup dan tidur yang cukup,Here's what you can do: Get enough rest and get enough sleep,s304_3,s304_3,s304_5,F5,Fx,Fx
304,304_13,Mengonsumsi makanan bergizi untuk menjaga daya tahan tubuh,Eat nutritious food to keep your immune system strong,s304_3,s304_3,s304_5,F5,F5,F5
304,304_14,Minum cukup air putih 2 - 3 liter sehari,Drink enough water 2 - 3 liters a day,s304_3,s304_3,s304_5,F5,F5,F5
304,304_15,Jangan menahan keinginan untuk berkemih,Don't hold back the urge to pee,s304_3,s304_3,s304_6,F5,F5,F5
304,304_16,Buang air kecil secara teratur,Urinate regularly,s304_3,s304_3,s304_6,F5,F5,F5
304,304_17,Hindari mengurut / memijat area perut dan pinggang yang sakit,Avoid massaging / massaging the sore stomach and waist area,s304_4,s304_4,s304_7,F5,Fx,Fx
304,304_18,"Baca artikel berikut ini: Penyebab nyeri perut bagian kiri, Sakit pinggang sebelah kiri","Read the following article: Causes of left abdominal pain, Left back pain",s304_4,s304_4,s304_7,F5,Fx,Fx
304,304_19,Demikian semoga bermanfaat,So hopefully useful,s304_5,s304_5,s304_7,F1,F1,F1
304,304_20,dr Muliani Sukiman,dr Muliani Sukiman,s304_5,s304_5,s304_7,F1,F1,F1
305,305_0,Halo,Hello,s305_0,s305_0,s305_0,F1,F1,F1
305,305_1,Gambaran USG tersebut tentunya akan lebih baik dibawa untuk diperiksa oleh dokter yang merujuk Anda,The ultrasound picture would certainly be better taken to be examined by the doctor who referred you,s305_0,s305_0,s305_0,F4,F5,F5
305,305_2,Baca artikel Penyakit ginjal,Read the article Kidney disease,s305_0,s305_0,s305_1,F5,F5,F5
305,305_3,Secara ringkas gambaran tersebut menyatakan bahwa terdapat : Ukuran ginjal normal = merupakan hal yang baik,"In summary, the description states that there are: Normal kidney size = a good thing",s305_0,s305_0,s305_1,F3,F5,F5
305,305_4,Kalsifikasi cortex pole = terdapat gambaran adanya penimbunan kalsium pada bagian ginjal dengan ukuran tersebut diatas,Cortex pole calcification = there is a picture of the accumulation of calcium in the kidney with the size mentioned above,s305_0,s305_0,s305_1,F3,F3,F3
305,305_5,Kondisi ini perlu diperhatikan lebih jauh,This condition needs further attention,s305_0,s305_0,s305_2,F3,F3,F3
305,305_6,"Ectasis pelvocalises = terdapat pelebaran saluran ginjal, perlu diperhatikan lebih jauh","Ectasis pelvocalises = there is widening of the kidney channel, need to be considered further",s305_0,s305_0,s305_2,F3,F3,F3
305,305_7,"Tidak tampak massa, kista dan batu","No visible masses, cysts and stones",s305_0,s305_0,s305_2,F3,F3,F3
305,305_8,Gambaran USG ini perlu disesuaikan dengan kondisi keluhan Anda,This ultrasound picture needs to be adjusted to the condition of your complaint,s305_0,s305_0,s305_3,F4,F3,F3
305,305_9,Tidak bisa diinterpretasikan secara langsung tanpa melihat kondisi Anda,Cannot be interpreted directly without looking at your condition,s305_1,s305_1,s305_3,F4,F3,F3
305,305_10,Maka itu segeralah periksakan diri Anda kembali ke dokter tersebut,Then immediately check yourself back to the doctor,s305_1,s305_1,s305_3,F5,F4,F3
305,305_11,"Perbanyak minum air putih, hindari menahan pipis, hindari konsumsi kalsium berlebih, lakukan olahraga","Drink lots of water, avoid holding pee, avoid consuming excess calcium, do sports",s305_2,s305_2,s305_4,F5,Fx,Fx
305,305_12,Semoga membantu,I hope this helps,s305_2,s305_2,s305_4,F1,Fx,Fx
305,305_13,dr Yusi,dr Yusi,s305_2,s305_2,s305_4,F1,Fx,Fx
306,306_0,Hai,Hi,s306_0,s306_0,s306_0,F1,F4,F4
306,306_1,Nyeri saat buang air kecil yang Anda alami kemungkinan tidak berhubungan dengan riwayat operasi hernia,Pain when urinating that you experience may not be related to a history of hernia surgery,s306_0,s306_0,s306_0,F4,F4,F4
306,306_2,Gejala ini dapat saja disebabkan oleh batu ginjal yang Anda alami,These symptoms can be caused by the kidney stones you are experiencing,s306_0,s306_0,s306_1,F4,F4,F4
306,306_3,Pada saat batu yang berukuran cukup besar melewati saluran kemih maka akan menggesek dinding saluran kemih sehingga menimbulkan rasa nyeri,"When a stone that is large enough passes through the urinary tract, it will rub against the wall of the urinary tract, causing pain",s306_0,s306_0,s306_1,F3,F4,F4
306,306_4,"Selain itu gejala lain yang mungkin timbul adalah nyeri pada perut bagian bawah dan pinggang, sering buang air kecil, kencing berdarah, warna Urin keruh dan sebagainya","In addition, other symptoms that may arise are pain in the lower abdomen and waist, frequent urination, bloody urine, cloudy urine color and so on",s306_0,s306_0,s306_2,F3,F3,Fx
306,306_5,"Selain itu keluhan nyeri buang air kecil dapat pula disebabkan oleh penyebab yang lain seperti infeksi saluran kemih / ISK, yaitu peradangan saluran kemih akibat infeksi bakteri","In addition, complaints of painful urination can also be caused by other causes such as urinary tract infection / UTI, namely inflammation of the urinary tract due to bacterial infection",s306_0,s306_0,s306_2,F3,F3,F3
306,306_6,Penderita batu ginjal akan lebih mudah mengalami ISK karena adanya hambatan aliran Urin sehingga bakteri akan lebih mudah berkembang biak,Patients with kidney stones will more easily experience UTIs because of the obstruction of urine flow so that bacteria will multiply more easily,s306_0,s306_0,s306_2,F3,Fx,F3
306,306_7,Penanganan ISK adalah dengan pemberian obat analgetik untuk meredakan nyeri dan antibiotik yang diresepkan oleh dokter,UTI management is by administering analgesic drugs to relieve pain and antibiotics prescribed by a doctor,s306_1,s306_1,s306_3,F3,Fx,F3
306,306_8,Sebaiknya Anda berkonsultasi dengan dokter yang merawat Anda agar dapat dilakukan pemeriksaan lebih lanjut untuk memastikan penyebabnya,You should consult with the doctor who treats you so that further examination can be carried out to determine the cause,s306_1,s306_1,s306_3,F5,Fx,F3
306,306_9,"Dokter akan melakukan pemeriksaan klinis dan tes penunjang yang diperlukan untuk menelusuri lebih jauh seperti tes urine, USG, X - Ray dan sebagainya","The doctor will perform a clinical examination and the necessary supporting tests to explore further such as urine tests, ultrasound, X - Ray and so on",s306_1,s306_1,s306_3,F5,Fx,F3
306,306_10,Dengan demikian penanganan yang tepat akan dapat diberikan sesuai dengan penyebabnya,"Thus, appropriate treatment will be given according to the cause",s306_1,s306_1,s306_3,F5,Fx,F5
